username,comments,comment_upvotes,comment_score,posts,post_upvotes,post_score,total_posts,pay2post,points,blockchain_address,multiplier,need_to_buy,current_balance,earned,sent_to_lp,membership
Creative_Ad7831,288,221.0,7419.402616637867,49,11172.75,191833.9881427316,57.0,-2446.6978416539573,196806.69291771555,0x5ce03C34F851066DA7a7392526a7EC4F81790e1D,1.0,0.0,399378.5333,391839.40780000004,0.0,17589.0
kirtash93,844,759.0,25481.11577388299,23,2659.0,45654.52323479209,23.0,-987.2640413691408,70148.37496730594,0xc149c6d082Da03319497A4Cfea8324A88CD1C898,1.0,0.0,1115521.422222266,814208.3944,0.0,19060.0
MasterpieceLoud4931,344,683.0,22929.64700074056,21,2383.0,40915.65583622021,21.0,-901.4149942935632,62943.88784266721,0x16Bd6F1d0d3a5c039ca67e0Da0DEa4bA3823bB23,1.0,0.0,515233.0205937773,514609.17350000003,0.0,0.0
Odd-Radio-8500,489,733.5,24625.03085657862,14,1921.0,32983.20388643686,17.0,-729.7169001424083,56878.517842873065,0x795065F0368BE7149140D2b134fe2bA072db42AE,1.0,0.0,498444.4685442875,667227.4932,0.0,6915.0
Wonderful_Bad6531,396,242.5,8141.199703776845,17,2116.5,36339.90162709194,29.0,-1244.811182595873,43236.29014827291,0x823203809D31109e99F27092dE19F60a22DF61C5,0.1788491527394176,249964.57134900635,2653.22437388,467842.29779999994,384389.2890296901,19910.0
YankeeDoodlePeguin,168,342.0,11481.609479140952,11,1707.5,29317.4495763097,21.0,-901.4149942935632,39897.64406115709,0x2C86F88CD046aCf1730F6c1D00E5de8106EAB83b,1.0,0.0,0.19361359501635142,4991.8513,0.0,3940.0
da_dreamerr,22,59.0,1980.745494939521,5,1695.0,29102.82695862076,8.0,-343.39618830230984,30740.176265257967,0xEe05858e4D9F363E3f3B5952c33D9dbB668c953c,1.0,0.0,47.88680808208351,0.0,0.0,2950.0
SigiNwanne,282,514.0,17255.986176252776,39,786.75,13508.347557342113,46.0,-1974.5280827382812,28789.805650856608,0xD90C22d2Da086Eaf293E6Ca056116C7d08DecA47,0.681091281340413,62242.88123999996,258608.1531,537701.7239,0.0,1770.0
DBRiMatt,457,508.5,17071.340409775363,11,256.0,4395.471210269566,11.0,-472.169758915676,20994.641861129254,0xFEdD14d3a32FaAbfbd6E290fAA73Aec58e894650,1.0,0.0,362469.0660300809,651595.778325309,2342002.2120724255,5880.0
CymandeTV,145,79.5,2668.9706245371517,19,1046.25,17963.913100564583,29.0,-1244.811182595873,19388.072542505863,0x94f5926AD5902b41588097788A1e84884aCE4494,1.0,0.0,380896.8396625136,224059.2036,0.0,3410.0
0xMarcAurel,39,246.0,8258.701555171563,8,557.0,9563.583844219327,8.0,-343.39618830230984,17478.889211088583,0x0c4B8B79E0ebA3e407Bc175176Db496474046e9a,1.0,0.0,1433904.2994817148,383088.3157,233973.08553879557,0.0
Extension-Survey3014,171,192.5,6462.601826709454,22,569.25,9773.914009554494,26.0,-1116.0376119825069,15120.478224281442,0x1Cc3ddB501900fD286E4c5564D769791Ad087B42,1.0,0.0,360848.2571,360748.25710000005,0.0,0.0
coinfeeds-bot,125,438.0,14704.517403110343,0,0.0,0.0,0.0,-0.0,14704.517403110343,0xd056666321700092B032b2571431B2478cD6512E,1.0,0.0,18660.1613,18660.1613,0.0,0.0
Calm_Voice_9791,12,89.0,2987.904221179956,3,519.0,8911.13108644494,5.0,-214.62261768894365,11684.412689935953,0xe9216D4F24B8279ff292b28403c2f8D633A89b26,1.0,0.0,0.0,0.0,0.0,0.0
ogg_ogg,39,104.0,3491.483584300173,4,399.75,6863.631313692417,13.0,-558.0188059912534,9797.096092001337,0x401303ED8d438D627Fc626b38ee796454d7a085f,1.0,0.0,1866.9002,1866.9002,0.0,0.0
MichaelAischmann,37,291.5,9786.225623302887,0,0.0,0.0,0.0,-0.0,9786.225623302887,0xa18aBe5EDDaB2cdBF2837425FAaf32bd9B0085Dc,0.5477991704747411,2728.0507000000007,4487.9321,12026.638,0.0,0.0
Interpole10,42,269.0,9030.856578622564,0,0.0,0.0,0.0,-0.0,9030.856578622564,0x0433d140d0F29d05D77a8Ee9f3da24E1A2b73339,1.0,0.0,4690.7086,4690.7086,0.0,0.0
Admirral,7,198.0,6647.247593186868,0,0.0,0.0,0.0,-0.0,6647.247593186868,0x23930436f8ecBCC18149f68e82E60Eeb7b0aF4D0,1.0,0.0,1049.7558,1049.7558000000001,0.0,0.0
kevin0905,1,193.0,6479.387805480128,0,0.0,0.0,0.0,-0.0,6479.387805480128,0xA586583AC1074bA8dD7C30e54E8B250e0527fDfF,1.0,0.0,3.0,3.0,0.0,0.0
CLSmith15,2,167.0,5606.516909405085,0,0.0,0.0,0.0,-0.0,5606.516909405085,0xab0ae13467Ae3ae933f9397DEe5b1b2D46eC26f8,1.0,0.0,0.0,0.0,0.0,0.0
bzzking,39,42.0,1410.0222167366082,2,236.0,4052.075021967256,2.0,-85.84904707557746,5376.248191628286,0x7C48CF841a4cd5754127148fB9B20580Fc51eBeb,0.6962045305598789,1510.5174799999986,7274.7199,14642.0623,0.0,0.0
Thorp1,50,152.0,5102.937546284868,0,0.0,0.0,0.0,-0.0,5102.937546284868,0x3f65Ad6363073D3328b3F47273D7F3C7f574fD13,1.0,0.0,16402.2696,16402.2696,0.0,0.0
salil19,19,82.0,2752.9005183905206,2,147.0,2523.961984021977,9.0,-386.32071184009857,4890.541790572399,0x59e9d2Aa9bE64Ea7C1E22a86e166BE6382B1ae91,1.0,0.0,72.68287753717415,0.0,0.0,2950.0
raresanevoice,18,120.0,4028.6349049617374,0,0.0,0.0,0.0,-0.0,4028.6349049617374,0x8ad4F9ce9bC2dFEafF948Fd7E11e9cbd1c926438,0.10203549306794768,9818.74038,27.837,16410.9623,0.0,0.0
WiseChest8227,38,78.0,2618.6126882251297,2,92.25,1583.914918544404,5.0,-214.62261768894365,3987.9049890805904,0x5dA9d055e6d8EBE0bFD59BD15cf631cBEF786082,1.0,0.0,2197.0287,2197.0287,0.0,0.0
bapfelbaum,32,100.0,3357.195754134781,0,0.0,0.0,0.0,-0.0,3357.195754134781,0x94D7923914498FeC496E6F15cC7d30099f204EaC,1.0,0.0,515.8797,515.8797,0.0,0.0
StatisticalMan,2,99.0,3323.623796593434,0,0.0,0.0,0.0,-0.0,3323.623796593434,0x7C34395289c45b7235E48ACE318C50d6acc986F8,1.0,0.0,314.8103,314.8103,0.0,0.0
Parush9,10,98.0,3290.0518390520856,0,0.0,0.0,0.0,-0.0,3290.0518390520856,0x4002cF92BC9cd5a835bDb61ff3068C4363DA2f50,1.0,0.0,1969.3292,1969.3292000000001,0.0,0.0
AfterTax,10,98.0,3290.0518390520856,0,0.0,0.0,0.0,-0.0,3290.0518390520856,0xdAB5c3cAD7744aD92c0672892bb843f7f6CddDFc,1.0,0.0,0.0,0.0,0.0,0.0
Interesting_Key_6246,1,97.0,3256.479881510738,0,0.0,0.0,0.0,-0.0,3256.479881510738,0x95A43f32A43Cd2Aec25d261f450fc920519E4e87,1.0,0.0,0.0,0.0,0.0,0.0
Puzzleheaded-Wave609,4,-1.5,-50.35793631202172,2,187.5,3219.339265334155,3.0,-128.7735706133662,3090.5656947207885,0xcE6B3be48C984B1Fd2f52b9856c17c906c204bFf,0.10000000000000009,300.59999999999997,0.0,501.0,0.0,0.0
CM19901,10,89.0,2987.904221179956,0,0.0,0.0,0.0,-0.0,2987.904221179956,0x676eDd42FcB0dC9852036cf6eCa52d3BE9204DFb,1.0,0.0,579.954,803.1848,0.0,0.0
TruthReasonOrLies,5,87.0,2920.76030609726,0,0.0,0.0,0.0,-0.0,2920.76030609726,0x700EE7fB2b2985181cE852034e48C87Ec74815f4,1.0,0.0,0.0,0.0,0.0,0.0
timbulance,63,83.5,2803.2584547025426,0,0.0,0.0,0.0,-0.0,2803.2584547025426,0xf8b2808E19413E0b14C2966dD6afB497c7F5A919,1.0,0.0,52018.026647498424,39223.8922,0.0,21030.0
CriticalCobraz,10,1.5,50.35793631202172,2,147.0,2523.961984021977,3.0,-128.7735706133662,2445.5463497206324,0xdBdD159aC55fCc78b67F15751A9cB66d395eCb1F,1.0,0.0,73.0,73.0,0.0,0.0
King__Robbo,157,70.5,2366.823006665021,1,6.75,115.89621355202956,1.0,-42.92452353778873,2439.794696679261,0x02977d017bf7002b5B8f32C1D2F3024f96eaB73b,1.0,0.0,46960.42229998613,42809.618200000004,0.0,0.0
subdep,20,71.0,2383.608985435694,0,0.0,0.0,0.0,-0.0,2383.608985435694,0xeCf56076be8790a24E44f6c27D6Fe304754eCF41,1.0,0.0,510.6433,510.64330000000007,0.0,0.0
Wise-Grapefruit-1443,6,72.0,2417.180942977043,0,0.0,0.0,1.0,-42.92452353778873,2374.256419439254,0x0cCE45f35d6ee94819Ce16D2830A513739EF91E9,1.0,0.0,148.676,148.676,0.0,0.0
poorbugger,5,68.0,2282.8931128116515,0,0.0,0.0,0.0,-0.0,2282.8931128116515,0xb4eC18135d80E7e1Bc474D4bc0850B8B4914830D,0.10000000000000009,317.62548,0.0,529.3758,0.0,0.0
DrRobbe,139,48.0,1611.453961984695,5,47.0,806.9810425104281,5.0,-214.62261768894365,2203.81238680618,0x5eD61dee19B3355cf125a5cB95bEC8f344523628,1.0,0.0,182024.06511754487,224787.71842489584,14523.926009213774,0.0
centralbankerscum,11,65.0,2182.177240187608,0,0.0,0.0,0.0,-0.0,2182.177240187608,0x6E50910Df475eb94Da8C72ac29FA6B753691Cb7b,1.0,0.0,269.7701,269.77009999999996,0.0,0.0
a_library_socialist,14,65.0,2182.177240187608,0,0.0,0.0,0.0,-0.0,2182.177240187608,0xF2aBF64Ad7690EFADc6025b295Ffab9452ffa585,1.0,0.0,0.0,0.0,0.0,0.0
SPeeD_puncH,12,53.0,1779.3137496914342,1,23.0,394.9056165476563,1.0,-42.92452353778873,2131.2948427013016,0x0FB696dE157FF6C9217d0b836b67E95Fbd606111,1.0,0.0,144.5035,144.5035,0.0,0.0
AlternativeWonder471,19,55.0,1846.4576647741296,1,15.0,257.5471412267324,1.0,-42.92452353778873,2061.080282463073,0x1c2f252a47d6C0160a0fDe8e70FDb09e790a7d5D,1.0,0.0,0.0,0.0,0.0,0.0
aminok,9,5.5,184.64576647741296,4,115.0,1974.5280827382812,4.0,-171.69809415115492,1987.47575506454,0xbEA18A39a1cEe253705eB5e966fe23F26dD109eF,1.0,0.0,337108.8767,377254.33700000006,0.0,6292.0
SuperNoise5209,18,58.0,1947.1735373981733,0,0.0,0.0,0.0,-0.0,1947.1735373981733,0x18722119EA2D21ED8b5E13E796BD92A7345C1802,1.0,0.0,1058.821619970683,1058.821619970683,0.0,0.0
Buy_Ether,18,26.5,889.6568748457171,1,63.0,1081.697993152276,1.0,-42.92452353778873,1928.4303444602044,0x1dB134f30512f72482C4afA8213c4610D53b310a,1.0,0.0,0.0,0.0,0.0,0.0
ImDoubleB,1,0.0,0.0,2,117.0,2008.8677015685123,2.0,-85.84904707557746,1923.0186544929352,0xE8c77e0eAbD6d8b2F54343152a8b213d3a42E54E,1.0,0.0,1083.4389,1083.4389,0.0,0.0
daototpyrc,2,55.0,1846.4576647741296,0,0.0,0.0,0.0,-0.0,1846.4576647741296,0xD4F8fdD249ba41323880CefECEBca2Ab590D571F,1.0,0.0,2.1111,2.1111,0.0,0.0
thinkingperson,5,55.0,1846.4576647741296,0,0.0,0.0,0.0,-0.0,1846.4576647741296,0x3B753afeE5EF08832Aff91C1556e080b4EFb680d,1.0,0.0,1718.3743,1718.3743,0.0,0.0
Xennenial,31,54.0,1812.885707232782,0,0.0,0.0,0.0,-0.0,1812.885707232782,0xA7B6f89a7da755ab2910f08624FaDfD555cb7BFe,1.0,0.0,480.4553,480.4553,0.0,0.0
abeecrombie,3,3.0,100.71587262404344,1,95.0,1631.1318944359716,1.0,-42.92452353778873,1688.9232435222264,0x1056d9f262E7b3d219e1f939447B349bA0a94B1C,1.0,0.0,0.0,0.0,0.0,0.0
Abdeliq,23,36.0,1208.5904714885214,4,42.0,721.1319954348506,6.0,-257.5471412267324,1672.1753256966394,0x68E5b83d9A4E82d3833dE0365543E7d26897B413,0.4241681277940028,129869.33262947,105142.02017053,393710.588,0.0,1215.0
lorem_epsom_dollar,44,49.5,1661.811898296717,0,0.0,0.0,0.0,-0.0,1661.811898296717,0xbA57aCa2547387c651cA32FE7b17D92F90253B44,1.0,0.0,39679.86451053677,32762.1411,0.0,6890.0
inverses2,12,49.0,1645.0259195260428,0,0.0,0.0,0.0,-0.0,1645.0259195260428,0x9DF52385D1a5B46d32665b6869D8eBbcF12Fc2b7,1.0,0.0,1070.2679,1070.2679,0.0,0.0
shib_army,5,48.0,1611.453961984695,0,0.0,0.0,0.0,-0.0,1611.453961984695,0xE4cebdE475674EB709f3B169541386Bf326066Df,1.0,0.0,354.6219,354.6219,0.0,0.0
ChemicalAnybody6229,19,12.5,419.6494692668477,1,75.75,1300.6130631949984,3.0,-128.7735706133662,1591.48896184848,0xC8CCAf6A7276381d4103aA5aD1816C0fe8C9848f,1.0,0.0,17951.7547,17434.9538,0.0,0.0
CG-Saviour878879,2,47.0,1577.8820044433471,0,0.0,0.0,0.0,-0.0,1577.8820044433471,0x4C2B87E547Ca500B0d539a6Fb82693Aa566abc00,1.0,0.0,306.244,306.244,0.0,0.0
arthropal,7,45.0,1510.7380893606517,0,0.0,0.0,0.0,-0.0,1510.7380893606517,0x4BC2C9f9AEDa34534eCA66351b770A8E5dF66eCf,1.0,0.0,624.0812,624.0812,0.0,0.0
mauerfan,4,43.0,1443.594174277956,0,0.0,0.0,0.0,-0.0,1443.594174277956,0x5037F57F688CDB3c184e63BFb8e3dFAf004557E8,1.0,0.0,778.0387,778.0387000000001,0.0,0.0
Fakeplayer1,12,42.0,1410.0222167366082,0,0.0,0.0,0.0,-0.0,1410.0222167366082,0x47FeDc21b45718c74d635d6F4274d3aED9140E3D,1.0,0.0,0.0,0.0,0.0,0.0
salty-bois,10,41.0,1376.4502591952603,1,3.4000000000000004,58.377352011392674,1.0,-42.92452353778873,1391.9030876688644,0xC29236dA2212f7589115a53FabcDeB1bfA03ddFE,1.0,0.0,72.1432,72.1432,0.0,0.0
sam_kaushik,3,6.0,201.43174524808688,2,72.75,1249.103634949652,2.0,-85.84904707557746,1364.6863331221612,0x3B712c2610c4B38862363438cECc46cf981fF2Df,1.0,0.0,0.0,0.0,0.0,0.0
thecryptos,0,0.0,0.0,1,78.0,1339.2451343790085,0.0,-0.0,1339.2451343790085,0x7A69fcEE302318cE0aDFBE506Bc7eC9d2Cd37cC3,1.0,0.0,3567.456730881565,5222.0866,0.0,1925.0
Puddingbuks26,6,39.0,1309.3063441125648,0,0.0,0.0,0.0,-0.0,1309.3063441125648,0x6361d1737dccFD7a68a969A7f06F9D97a740c162,1.0,0.0,29886.7177,894.7177,0.0,0.0
Pinewatch762,18,39.0,1309.3063441125648,0,0.0,0.0,0.0,-0.0,1309.3063441125648,0x14f40e47227c9F75FD3165292D9F9ff28a4BE577,1.0,0.0,283.1549,283.1549,0.0,0.0
SolarisX86,1,36.0,1208.5904714885214,0,0.0,0.0,0.0,-0.0,1208.5904714885214,0x93118a28D6bCCA6972F7c23b7b576A27A1ddF364,1.0,0.0,27.8889,27.8889,0.0,0.0
straylit,2,35.0,1175.0185139471737,0,0.0,0.0,0.0,-0.0,1175.0185139471737,0x5Bd730983b2a45C1D7C6fBd3552ABe62737c6234,1.0,0.0,115.8195,115.8195,0.0,0.0
Olmops,8,35.0,1175.0185139471737,0,0.0,0.0,0.0,-0.0,1175.0185139471737,0xCA7d56f69C1321DA5ac0fc68B2433A4B3c4624Dc,1.0,0.0,2141.7944,2141.7944,0.0,0.0
Kindly-Wolf6919,8,34.0,1141.4465564058255,0,0.0,0.0,0.0,-0.0,1141.4465564058255,0xEca23ebdfDf663d499891a833D22956a6f65DFA2,1.0,0.0,3.722945e-12,9170.22263496186,514377.11857773154,0.0
wales-bloke,10,34.0,1141.4465564058255,0,0.0,0.0,0.0,-0.0,1141.4465564058255,0x99dbCd0732Df1A4Aa0bb45d313cA1f22Ee2b4062,1.0,0.0,1870.6625,1870.6625,0.0,0.0
0x456,19,33.5,1124.660577635152,0,0.0,0.0,0.0,-0.0,1124.660577635152,0x456029D4d417ab7BD4D5d2b0404215E56a25C000,0.6868305298561438,828.3555199999992,3650.2684,7464.373199999999,0.0,0.0
kuberanm,7,17.0,570.7232782029129,1,32.0,549.4339012836957,0.0,-0.0,1120.1571794866086,0xe2b9f51344C9b759589156461D20268563a17354,1.0,0.0,3.4541010879750345,0.0,0.0,0.0
starflyer26,3,32.0,1074.30264132313,0,0.0,0.0,0.0,-0.0,1074.30264132313,0x58D777F9592d77f2B490A930481A0cc82128651F,1.0,0.0,125.0941,125.0941,0.0,0.0
T_Peters,9,29.0,973.5867686990866,0,0.0,0.0,0.0,-0.0,973.5867686990866,0x74865C349cf8685ad596C1bBc5892EB6B81268D4,1.0,0.0,1000.753,1000.753,0.0,0.0
Lord-Nagafen,2,20.0,671.4391508269563,1,20.0,343.39618830230984,1.0,-42.92452353778873,971.9108155914772,0xCB5a385fBfc15929c18E1Df889a2073aDE320588,1.0,0.0,509.4748,509.4748,0.0,0.0
Green_Candler,0,0.0,0.0,1,60.75,1043.065921968266,2.0,-85.84904707557746,957.2168748926888,0xC57930803027eC2b4965F65ac9a9F02E587F5Cf4,1.0,0.0,3.0,3.0,0.0,0.0
JNed99,69,26.5,889.6568748457171,0,0.0,0.0,0.0,-0.0,889.6568748457171,0x4d5657730911393313748BE8a25cee23A315ad12,0.10000000000000009,3006.08826,0.0,5010.1471,0.0,0.0
Xc0deX,38,26.5,889.6568748457171,0,0.0,0.0,0.0,-0.0,889.6568748457171,0x7402C66B8D9FC2D4500736159a02FD1D3A14181d,0.12891465680307856,2171.002276675857,90.83362332414248,3769.7264999999998,0.0,0.0
Defiboy,16,26.0,872.8708960750432,0,0.0,0.0,0.0,-0.0,872.8708960750432,0x641895f192A8105a0042f6d2Be612490b6679654,1.0,0.0,12187.4868,12187.486799999999,0.0,0.0
Atorcran,0,0.0,0.0,1,51.0,875.66028017089,1.0,-42.92452353778873,832.7357566331013,0xc9Cb73C552b09E225a15EAe1b9005A8F0d956250,1.0,0.0,114.8398,114.8398,0.0,0.0
jdg401,9,24.0,805.7269809923475,0,0.0,0.0,0.0,-0.0,805.7269809923475,0xEc296cCD6dc6542A687a5c060e8129f31bB8d208,1.0,0.0,0.0,0.0,0.0,0.0
fussball9999,1,23.0,772.1550234509997,0,0.0,0.0,0.0,-0.0,772.1550234509997,0x5584e428D5274b2f81dE2d4965D0CA84ef2daEc4,1.0,0.0,401.74,401.74,0.0,0.0
flsurf7,3,23.0,772.1550234509997,0,0.0,0.0,0.0,-0.0,772.1550234509997,0x2A24626eF14016D5474fa6c4298220BD2D57081e,1.0,0.0,11.541,11.541,0.0,0.0
BigRon1977,23,21.0,705.0111083683041,0,0.0,0.0,0.0,-0.0,705.0111083683041,0x65C33426B9eB958dA182d008f3e40597398Eb752,0.11673312625985899,412508.95132,0.0,703873.2522,0.0,9815.0
8055U,3,0.0,0.0,2,48.0,824.1508519255435,3.0,-128.7735706133662,695.3772813121773,0x220Cd60e29d706B6Df1a07A5405B93D7285c0cB3,1.0,0.0,213.4431,213.4431,0.0,0.0
rundown03,2,8.0,268.5756603307825,1,27.0,463.5848542081183,1.0,-42.92452353778873,689.2359910011121,0x76b5c2c7974769C888770bE4F5D15d3a37711bBF,1.0,0.0,509.7253,509.72529999999995,0.0,0.0
Savi321,3,20.0,671.4391508269563,0,0.0,0.0,0.0,-0.0,671.4391508269563,0x7eA45e32a4F75F79615e1C77fA017F2ac4fE66AB,0.11067121318456463,1103.7335619474168,0.0,1867.2304,11774.084484670215,0.0
Roy1984,9,20.0,671.4391508269563,0,0.0,0.0,0.0,-0.0,671.4391508269563,0x0cC7dAE1748e8E5371b2e2b47a5D9446E1D46546,1.0,0.0,236301.84837979282,1847.8476,0.0,0.0
Mixdealyn,50,20.0,671.4391508269563,0,0.0,0.0,0.0,-0.0,671.4391508269563,0xd90deab1894f334febcB808b4b44265Be463aAa2,1.0,0.0,32028.7518,31688.8088,0.0,0.0
PhysicalJoe3011,3,20.0,671.4391508269563,0,0.0,0.0,0.0,-0.0,671.4391508269563,0xA3B9703bE58185CC05C010B50Eba8f6dE69468a6,1.0,0.0,1253.8143,1253.8143,0.0,0.0
landswipe,7,19.0,637.8671932856084,0,0.0,0.0,0.0,-0.0,637.8671932856084,0x9eb3d5ECBf8Af98c488cD57895a28E4c699dfA85,1.0,0.0,1708.1914,1708.1914000000002,0.0,0.0
DistinctEngineering2,26,19.0,637.8671932856084,0,0.0,0.0,0.0,-0.0,637.8671932856084,0xb1007d8b6a0599637Fa7784993EAcEB26A94A89f,1.0,0.0,1338.0843,1338.0843,0.0,0.0
ICE-FlGHT,40,18.5,621.0812145149346,0,0.0,0.0,0.0,-0.0,621.0812145149346,0xdb45859C25c08a38f2cC04c17a04F76C0FC3191f,1.0,0.0,1031.6462,1031.6462000000001,0.0,0.0
BicycleOfLife,6,18.0,604.2952357442607,0,0.0,0.0,0.0,-0.0,604.2952357442607,0x3Bfe6382e9df80a3223D2695D51607D5db6ce680,1.0,0.0,786.1859,786.1859,0.0,0.0
tahiraslam8k,17,16.0,537.151320661565,0,0.0,0.0,0.0,-0.0,537.151320661565,0x52C83fbEc050509468Dc7CEF0a2fFd81e95c9F1B,0.4942982726818045,485.0952399999999,587.2619,1787.2619,0.0,0.0
HeirOfRhoads,0,0.0,0.0,1,40.5,695.3772813121774,4.0,-171.69809415115492,523.6791871610225,0x272431b93a06eF4B02F8BD29b5031e91A2eA829B,1.0,0.0,1333.2932,1333.2932,0.0,0.0
aptacode,10,12.0,402.86349049617377,1,7.0,120.18866590580843,0.0,-0.0,523.0521564019822,0xC7Db4e70C2B2183B619e1a16932f4A753CC82902,1.0,0.0,0.0,0.0,0.0,0.0
greenwolf_12,5,15.0,503.5793631202172,0,0.0,0.0,0.0,-0.0,503.5793631202172,0xe0c5b09eb1616b948103FDa95d69c9b7503a4c15,1.0,0.0,1051.5427,1051.5427,0.0,0.0
_LakeCity_,27,15.0,503.5793631202172,0,0.0,0.0,0.0,-0.0,503.5793631202172,0x090A0a2d6b80a91e23E5aae94D7eC54EF8fA9aaC,1.0,0.0,5.0,5.0,0.0,0.0
hkmamike,8,3.5,117.50185139471736,2,26.0,446.4150447930028,2.0,-85.84904707557746,478.06784911214265,0xD9f39822b199EBe9A487519A458627e93b99Ceca,1.0,0.0,355.6219,355.6219,0.0,0.0
Nickel62,2,14.0,470.0074055788694,0,0.0,0.0,0.0,-0.0,470.0074055788694,0x68d2E117B2297e5161209788f9915D301d3cE532,1.0,0.0,94.7645,94.7645,0.0,0.0
oneawesomewave,8,14.0,470.0074055788694,0,0.0,0.0,0.0,-0.0,470.0074055788694,0x1Ae5B9D3DD5a7a3cDBc6bEc6B26cf7A73a3f3f58,1.0,0.0,3.0,3.0,0.0,0.0
Minute-Many-1775,3,14.0,470.0074055788694,0,0.0,0.0,0.0,-0.0,470.0074055788694,0xbdF1443eE4353821019AB3003129F8AA0bB76296,1.0,0.0,662.1883,662.1883,0.0,0.0
hwaite,3,13.0,436.4354480375216,0,0.0,0.0,0.0,-0.0,436.4354480375216,0x19dCB05BDc5226eEa5d908Db0DfC94E3bd755b50,1.0,0.0,0.0,0.0,0.0,0.0
Heping_Qi,29,12.0,402.86349049617377,0,0.0,0.0,0.0,-0.0,402.86349049617377,0xd8A5eFf3d9Cb47638553C580fa7ad47f619295ca,1.0,0.0,2879.1744,2879.1744,0.0,0.0
mcgravier,11,12.0,402.86349049617377,0,0.0,0.0,0.0,-0.0,402.86349049617377,0xb90344ECa45eBa179A042B16ADF4Fe4EC8A0B356,1.0,0.0,157.4527,157.4527,0.0,0.0
